dropped_ocid,kept_ocid,buyer_id,tender_title,date_published
ocds-dgv273-seacev3-1222779,ocds-dgv273-seacev3-1223460,PE-CONSUCODE-10424,LP-ABR-16-2026-HRHD-1,2026-06-05T14:52:00-05:00
ocds-dgv273-seacev3-1228474,ocds-dgv273-seacev3-1230231,PE-CONSUCODE-403,COMPRE-COMPRE-3-2026-MDMM-1,2026-06-24T17:48:00-05:00
ocds-dgv273-seacev3-1226949,ocds-dgv273-seacev3-1228967,PE-CONSUCODE-9,LP-ABR-1-2026-DP.-1,2026-06-18T19:25:00-05:00
ocds-dgv273-seacev3-1223605,ocds-dgv273-seacev3-1224184,PE-CONSUCODE-10550,SIE-SIE-2-2026-RS/OXAP-1,2026-06-09T16:20:00-05:00
ocds-dgv273-seacev3-1225654,ocds-dgv273-seacev3-1226123,PE-CONSUCODE-1213,CP-ABR-3-2026-MDM/ C-1,2026-06-16T11:48:00-05:00
ocds-dgv273-seacev3-1224319,ocds-dgv273-seacev3-1230594,PE-CONSUCODE-10509,CP-ABR-4-2026-RIS OTUZCO/CS-1,2026-06-11T16:48:00-05:00
ocds-dgv273-seacev3-1224368,ocds-dgv273-seacev3-1233885,PE-CONSUCODE-1814,CP-ABR-2-2026-MDBA/C-1,2026-03-30T17:12:00-05:00
ocds-dgv273-seacev3-1223404,ocds-dgv273-seacev3-1227358,PE-CONSUCODE-889,LP-ABR-1-2026-MDHH-1,2026-06-08T20:16:00-05:00
ocds-dgv273-seacev3-2026-1003000933-29,ocds-dgv273-seacev3-1225305,PE-CONSUCODE-200683,LP-ABR-4-2026-IAFAS-EP-1,2026-06-08T17:22:00-05:00
ocds-dgv273-seacev3-1225327,ocds-dgv273-seacev3-1228794,PE-CONSUCODE-799,COMPRE-COMPRE-1-2026-OC-MDC-2,2026-06-15T12:09:00-05:00
ocds-dgv273-seacev3-1221869,ocds-dgv273-seacev3-1226338,PE-CONSUCODE-396,LP-ABR-2-2026-MDR/CS-1,2026-06-08T15:23:00-05:00
ocds-dgv273-seacev3-1225350,ocds-dgv273-seacev3-1229659,PE-CONSUCODE-224,LP-ABR-135-2026-MDSM/CS-1,2026-06-15T15:27:00-05:00
ocds-dgv273-seacev3-1225336,ocds-dgv273-seacev3-1229255,PE-CONSUCODE-196,LP-ABR-2-2026-MDSMA/C-1,2026-06-16T12:28:00-05:00
ocds-dgv273-seacev3-1226698,ocds-dgv273-seacev3-1227468,PE-CONSUCODE-2380,COMPRE-COMPRE-4-2026-OC/EPSTACNA S.A-1,2026-06-18T12:38:00-05:00
ocds-dgv273-seacev3-1226353,ocds-dgv273-seacev3-1221361,PE-CONSUCODE-200413,CP-ABR-5-2026-IVP/CHACHAPOYAS-2,2026-06-01T20:25:00-05:00
ocds-dgv273-seacev3-1224079,ocds-dgv273-seacev3-1227224,PE-CONSUCODE-397,DIRECTA-DIRECTA-21-2026-MPA-1,2026-06-11T16:29:00-05:00
ocds-dgv273-seacev3-1225160,ocds-dgv273-seacev3-1227018,PE-CONSUCODE-203689,LP-ABR-1-2026-MDSDA/CS-1,2026-06-12T21:16:00-05:00
ocds-dgv273-seacev3-1222257,ocds-dgv273-seacev3-1224754,PE-CONSUCODE-1162,COMPRE-COMPRE-3-2026-DEC/MDRT-1,2026-06-04T12:16:00-05:00
ocds-dgv273-seacev3-1228437,ocds-dgv273-seacev3-1226444,PE-CONSUCODE-1607,COMPRE-COMPRE-3-2026-MDH/DEC-1,2026-06-17T18:44:00-05:00
ocds-dgv273-seacev3-1223974,ocds-dgv273-seacev3-1226983,PE-CONSUCODE-200867,CP-ABR-2-2026-UGEL LAURICOCHA-2,2026-06-10T22:02:00-05:00
ocds-dgv273-seacev3-1223422,ocds-dgv273-seacev3-1228909,PE-CONSUCODE-422,SIE-SIE-5-2026-MDY-2,2026-06-08T21:15:00-05:00
ocds-dgv273-seacev3-1230727,ocds-dgv273-seacev3-1228969,PE-CONSUCODE-369,COMPRE-COMPRE-14-2026-MPCT-1,2026-06-25T20:37:00-05:00
ocds-dgv273-seacev3-1229786,ocds-dgv273-seacev3-1233001,PE-CONSUCODE-10194,DIRECTA-DIRECTA-21-2026-INEN-1,2026-07-03T15:00:00-05:00
ocds-dgv273-seacev3-1221814,ocds-dgv273-seacev3-1222113,PE-CONSUCODE-822,COMPRE-COMPRE-10-2026-MDP/OC-1,2026-06-02T23:47:00-05:00
ocds-dgv273-seacev3-1222990,ocds-dgv273-seacev3-1228567,PE-CONSUCODE-1688,SIE-SIE-4-2026-MPCHJ/OC-1,2026-06-05T19:03:00-05:00
ocds-dgv273-seacev3-1221249,ocds-dgv273-seacev3-1221731,PE-CONSUCODE-1307,SIE-SIE-4-2026-MML-OGA-OL-1,2026-06-01T18:48:00-05:00
ocds-dgv273-seacev3-1221615,ocds-dgv273-seacev3-1226631,PE-CONSUCODE-371,LP-ABR-9-2026-MDC-2,2026-06-02T16:51:00-05:00
ocds-dgv273-seacev3-1224902,ocds-dgv273-seacev3-1231375,PE-CONSUCODE-325,CP-ABR-2-2026-MDT/DEC-2,2026-06-12T12:57:00-05:00
ocds-dgv273-seacev3-2026-804-5,ocds-dgv273-seacev3-1228233,PE-CONSUCODE-804,LP-ABR-6-2026-MDV-CS-1,2026-06-17T19:15:00-05:00
ocds-dgv273-seacev3-1221299,ocds-dgv273-seacev3-1225613,PE-CONSUCODE-200253,CP-ABR-2-2026-OC/IVPP-2,2026-06-01T20:41:00-05:00
ocds-dgv273-seacev3-1220358,ocds-dgv273-seacev3-1224622,PE-CONSUCODE-1246,LP-ABR-1-2026-MDA/CS-1,2026-06-04T11:04:00-05:00
ocds-dgv273-seacev3-2026-1019-1,ocds-dgv273-seacev3-1221991,PE-CONSUCODE-1019,LP-ABR-1-2026-MDO/CS-1,2026-06-05T12:31:00-05:00
ocds-dgv273-seacev3-1221254,ocds-dgv273-seacev3-1221458,PE-CONSUCODE-1526,CP-ABR-15-2026-MPT/OC-1,2026-06-01T18:02:00-05:00
ocds-dgv273-seacev3-1216532,ocds-dgv273-seacev3-1229486,PE-CONSUCODE-10580,CP-ABR-1-2026-RED S. YUNGUYO-1,2026-06-16T15:47:00-05:00
ocds-dgv273-seacev3-1223153,ocds-dgv273-seacev3-1227158,PE-CONSUCODE-1027,LP-ABR-5-2026-MDLA/CS-1,2026-06-08T21:10:00-05:00
ocds-dgv273-seacev3-1225611,ocds-dgv273-seacev3-1226164,PE-CONSUCODE-369,LP-ABR-16-2026-MPCT-1,2026-06-15T22:25:00-05:00
ocds-dgv273-seacev3-1228657,ocds-dgv273-seacev3-1224726,PE-CONSUCODE-800,COMPRE-COMPRE-3-2026-MDCH-OC-1,2026-06-11T21:15:00-05:00
ocds-dgv273-seacev3-2026-10580-1,ocds-dgv273-seacev3-1224852,PE-CONSUCODE-10580,SIE-SIE-1-2026-RED S. YUNGUYO-1,2026-06-02T18:44:00-05:00
ocds-dgv273-seacev3-1226165,ocds-dgv273-seacev3-1224080,PE-CONSUCODE-10400,COMPRE-COMPRE-1-2026-RSCS/OC-1,2026-06-16T23:49:00-05:00
ocds-dgv273-seacev3-1221772,ocds-dgv273-seacev3-1223840,PE-CONSUCODE-226,LP-ABR-5-2026-MDU/CS-1,2026-06-03T15:48:00-05:00
ocds-dgv273-seacev3-1227778,ocds-dgv273-seacev3-1228549,PE-CONSUCODE-200140,INTER-PROC-1-2026-SISOL/MML-1,2026-06-24T12:40:00-05:00
ocds-dgv273-seacev3-1227824,ocds-dgv273-seacev3-1222289,PE-CONSUCODE-10442,SIE-SIE-2-2026-DSRS - CUTERVO-1,2026-06-04T08:35:00-05:00
ocds-dgv273-seacev3-1227417,ocds-dgv273-seacev3-1227912,PE-CONSUCODE-2009,SIE-SIE-28-2026-GRAP/OC-1,2026-06-22T11:35:00-05:00
ocds-dgv273-seacev3-1227063,ocds-dgv273-seacev3-1227428,PE-CONSUCODE-1946,DIRECTA-DIRECTA-1-2026-CONIDA-1,2026-06-19T20:05:00-05:00
ocds-dgv273-seacev3-1225028,ocds-dgv273-seacev3-1225506,PE-CONSUCODE-1320,COMPRE-COMPRE-8-2026-MDLM-1,2026-06-12T18:16:00-05:00
ocds-dgv273-seacev3-1223051,ocds-dgv273-seacev3-1225390,PE-CONSUCODE-1546,COMPRE-COMPRE-1-2026-MDLC/OC-1,2026-06-08T20:39:00-05:00
ocds-dgv273-seacev3-1226422,ocds-dgv273-seacev3-2026-10222-7,PE-CONSUCODE-10222,CP-ABR-2-2026-PNEJP-1,2026-06-16T16:18:00-05:00
ocds-dgv273-seacev3-1223445,ocds-dgv273-seacev3-1223493,PE-CONSUCODE-10602,COMPRE-COMPRE-2-2026-OC-HHUT-1,2026-06-08T23:23:00-05:00
ocds-dgv273-seacev3-1222573,ocds-dgv273-seacev3-1223278,PE-CONSUCODE-200324,COMPRE-COMPRE-1-2026-UGEL VRAE/DEC-1,2026-06-04T19:10:00-05:00
ocds-dgv273-seacev3-1222221,ocds-dgv273-seacev3-1223464,PE-CONSUCODE-10549,DIRECTA-DIRECTA-6-2026-OC/HDAC-PASCO-1,2026-06-03T23:25:00-05:00
ocds-dgv273-seacev3-1217476,ocds-dgv273-seacev3-1225326,PE-CONSUCODE-1000,DIRECTA-DIRECTA-1-2026-MDM-1,2026-06-12T17:15:00-05:00
ocds-dgv273-seacev3-1221831,ocds-dgv273-seacev3-1223062,PE-CONSUCODE-1218,LP-ABR-1-2026-MDA/CS-1,2026-06-03T23:58:00-05:00
ocds-dgv273-seacev3-1251357,ocds-dgv273-seacev3-2026-200191-109,PE-CONSUCODE-200191,CP SER-SM-11-2026-HDNA-1,2026-07-07T16:42:00-05:00
ocds-dgv273-seacev3-1233015,ocds-dgv273-seacev3-1244860,PE-CONSUCODE-48,LP-SM-6-2026-GRP-GRI-C-LPO-1,2026-07-10T19:08:00-05:00
ocds-dgv273-seacev3-1232397,ocds-dgv273-seacev3-1234009,PE-CONSUCODE-289,SIE-SIE-1-2026-MPY/DEC-1,2026-07-08T22:31:00-05:00
ocds-dgv273-seacev3-1236561,ocds-dgv273-seacev3-1236639,PE-CONSUCODE-10449,CP SER-SM-24-2026-GRTC-1,2026-07-22T22:22:00-05:00
ocds-dgv273-seacev3-1249292,ocds-dgv273-seacev3-1234800,PE-CONSUCODE-1784,LP-ABR-14-2026-MPR/C-1,2026-07-17T16:34:00-05:00
ocds-dgv273-seacev3-1237738,ocds-dgv273-seacev3-1243812,PE-CONSUCODE-53,LP-SM-26-2026-GRU-GR-C-1,2026-07-31T17:22:00-05:00
ocds-dgv273-seacev3-1230752,ocds-dgv273-seacev3-1251734,PE-CONSUCODE-10247,LP-SM-2-2026-EP/UO 0770-1,2026-07-03T19:43:00-05:00
ocds-dgv273-seacev3-1234439,ocds-dgv273-seacev3-1251800,PE-CONSUCODE-42,LP-ABR-8-2026-GRLL - GRCO-1,2026-07-16T10:54:00-05:00
ocds-dgv273-seacev3-1251340,ocds-dgv273-seacev3-1233669,PE-CONSUCODE-1527,LP-ABR-3-2026-MDI/COMITE-2,2026-07-14T13:33:00-05:00
ocds-dgv273-seacev3-1245151,ocds-dgv273-seacev3-1230381,PE-CONSUCODE-201185,LP-ABR-9-2026-DEC-GSRC-1,2026-07-02T17:45:00-05:00
ocds-dgv273-seacev3-1233128,ocds-dgv273-seacev3-1246177,PE-CONSUCODE-1283,LP-ABR-10-2026-MDP/CS-1,2026-07-13T15:06:00-05:00
ocds-dgv273-seacev3-1229585,ocds-dgv273-seacev3-1235949,PE-CONSUCODE-36,LP-SM-4-2026-GR.CAJ-1,2026-07-02T15:01:00-05:00
ocds-dgv273-seacev3-1251232,ocds-dgv273-seacev3-1232934,PE-CONSUCODE-1805,CP-ABR-1-2026-MDS/C-1,2026-07-10T16:37:00-05:00
ocds-dgv273-seacev3-1231118,ocds-dgv273-seacev3-1242694,PE-CONSUCODE-200157,LP-ABR-1-2026-HSJL-1,2026-07-03T19:45:00-05:00
ocds-dgv273-seacev3-1233115,ocds-dgv273-seacev3-1234275,PE-CONSUCODE-10247,LP-SM-10-2026-EP/UO 0732-1,2026-07-10T23:48:00-05:00
ocds-dgv273-seacev3-1229950,ocds-dgv273-seacev3-1246842,PE-CONSUCODE-1389,LP-ABR-2-2026-MDV/C-2,2026-07-01T00:07:00-05:00
ocds-dgv273-seacev3-1250974,ocds-dgv273-seacev3-1234416,PE-CONSUCODE-1850,LP-ABR-26-2026-CS/MPJB-1,2026-07-16T11:44:00-05:00
ocds-dgv273-seacev3-1232243,ocds-dgv273-seacev3-1241662,PE-CONSUCODE-200118,CP-ABR-3-2026-UNIA-CS-1,2026-07-08T17:04:00-05:00
ocds-dgv273-seacev3-1234500,ocds-dgv273-seacev3-1238878,PE-CONSUCODE-1343,CP SER-SM-3-2026-CS/MDSA.-1,2026-07-16T18:43:00-05:00
ocds-dgv273-seacev3-1249500,ocds-dgv273-seacev3-1243215,PE-CONSUCODE-10552,LP-SM-4-2026-GRP-GSRLCC-G-1,2026-07-07T20:01:00-05:00
ocds-dgv273-seacev3-1231904,ocds-dgv273-seacev3-1243215,PE-CONSUCODE-10552,LP-SM-4-2026-GRP-GSRLCC-G-1,2026-07-07T20:01:00-05:00
ocds-dgv273-seacev3-1241484,ocds-dgv273-seacev3-1230481,PE-CONSUCODE-200391,COMPRE-COMPRE-20-2026-DEC/CAFED-1,2026-07-03T11:33:00-05:00
ocds-dgv273-seacev3-1231880,ocds-dgv273-seacev3-1244852,PE-CONSUCODE-1337,LP-ABR-11-2026-MSI-CE-1,2026-07-07T19:50:00-05:00
ocds-dgv273-seacev3-1249228,ocds-dgv273-seacev3-1231093,PE-CONSUCODE-2397,LP-ABR-14-2026-SAN GABAN S.A.-1,2026-07-03T20:45:00-05:00
ocds-dgv273-seacev3-1251220,ocds-dgv273-seacev3-1235821,PE-CONSUCODE-1910,CP-ABR-6-2026-UNSCH/OC-1,2026-07-21T16:12:00-05:00
ocds-dgv273-seacev3-1234779,ocds-dgv273-seacev3-1244329,PE-CONSUCODE-20005,LP-SM-8-2026-GRC-C-1,2026-07-16T21:49:00-05:00
ocds-dgv273-seacev3-1236817,ocds-dgv273-seacev3-1246193,PE-CONSUCODE-10595,CP-ABR-12-2026-OGESS-BM/C-1,2026-07-24T16:43:00-05:00
ocds-dgv273-seacev3-1249309,ocds-dgv273-seacev3-1233937,PE-CONSUCODE-148,CP-ABR-2-2026-MDJ/C-1,2026-07-14T22:50:00-05:00
ocds-dgv273-seacev3-1231609,ocds-dgv273-seacev3-1231625,PE-CONSUCODE-1194,CP-ABR-5-2026-MDE/C--1,2026-07-06T23:53:00-05:00
ocds-dgv273-seacev3-1232569,ocds-dgv273-seacev3-1245322,PE-CONSUCODE-10398,CP-ABR-7-2026-RSHN/CS-1,2026-07-09T17:18:00-05:00
ocds-dgv273-seacev3-1239148,ocds-dgv273-seacev3-1233159,PE-CONSUCODE-143,LP-ABR-5-2026-MDRS/C-1-1,2026-07-13T11:57:00-05:00
ocds-dgv273-seacev3-1246198,ocds-dgv273-seacev3-1234100,PE-CONSUCODE-10248,RES-PROC-17-2026-MGP/DIRCOMAR-1,2026-07-15T13:00:00-05:00
ocds-dgv273-seacev3-2026-1403-5,ocds-dgv273-seacev3-1248519,PE-CONSUCODE-1403,LP-ABR-7-2026-MPH-M/CS-1,2026-07-13T19:29:00-05:00
ocds-dgv273-seacev3-1247396,ocds-dgv273-seacev3-1235167,PE-CONSUCODE-229,LP-ABR-1-2026-MDH/CS-1,2026-07-17T21:39:00-05:00
ocds-dgv273-seacev3-1234557,ocds-dgv273-seacev3-1244064,PE-CONSUCODE-200170,LP-ABR-1-2026-RSVM/CS-1,2026-07-17T16:51:00-05:00
ocds-dgv273-seacev3-1235040,ocds-dgv273-seacev3-1245142,PE-CONSUCODE-1850,COMPRE-COMPRE-24-2026-OC-DEC/MPJB-2,2026-07-20T18:35:00-05:00
ocds-dgv273-seacev3-1231081,ocds-dgv273-seacev3-1247926,PE-CONSUCODE-1312,SIE-SIE-1-2026-MDC/DEC-1,2026-07-03T18:49:00-05:00
ocds-dgv273-seacev3-1232311,ocds-dgv273-seacev3-1232321,PE-CONSUCODE-46,LP-ABR-7-2025-GRM-3,2026-07-08T19:14:00-05:00
ocds-dgv273-seacev3-1232682,ocds-dgv273-seacev3-1243642,PE-CONSUCODE-1731,LP-ABR-32-2026-MPSR-J-1,2026-07-10T18:55:00-05:00
ocds-dgv273-seacev3-1247181,ocds-dgv273-seacev3-1232580,PE-CONSUCODE-200432,CP SER-SM-1-2026-MDS/CS-1,2026-07-09T17:33:00-05:00
ocds-dgv273-seacev3-1237098,ocds-dgv273-seacev3-1244125,PE-CONSUCODE-1129,CP CON-SM-1-2026-MDLO/CS-1,2026-07-30T09:15:00-05:00
ocds-dgv273-seacev3-1237054,ocds-dgv273-seacev3-1243714,PE-CONSUCODE-1129,LP-SM-1-2026-2026-MDLO/CS -1-1,2026-07-24T23:43:00-05:00
ocds-dgv273-seacev3-1234883,ocds-dgv273-seacev3-1245130,PE-CONSUCODE-642,LP-SM-1-2026-MDLLP/CS-1,2026-07-17T16:20:00-05:00
ocds-dgv273-seacev3-1245056,ocds-dgv273-seacev3-1245130,PE-CONSUCODE-642,LP-SM-1-2026-MDLLP/CS-1,2026-07-17T16:20:00-05:00
ocds-dgv273-seacev3-1234796,ocds-dgv273-seacev3-1249047,PE-CONSUCODE-1374,LP-ABR-5-2026-MDQ/C-1,2026-07-17T21:05:00-05:00
ocds-dgv273-seacev3-2026-10182-20,ocds-dgv273-seacev3-1235726,PE-CONSUCODE-10182,CP-ABR-10-2026-DRELM-1,2026-07-20T19:31:00-05:00
ocds-dgv273-seacev3-1231262,ocds-dgv273-seacev3-1236852,PE-CONSUCODE-742,LP-ABR-17-2026-MPC/C-1,2026-07-16T16:02:00-05:00
ocds-dgv273-seacev3-1237160,ocds-dgv273-seacev3-1240957,PE-CONSUCODE-1691,LP-ABR-4-2026-MDP/CS-1,2026-07-31T23:10:00-05:00
ocds-dgv273-seacev3-1235036,ocds-dgv273-seacev3-1240028,PE-CONSUCODE-1566,LP-ABR-3-2026-MDFT/OBRAS-1,2026-07-17T17:36:00-05:00
ocds-dgv273-seacev3-1248586,ocds-dgv273-seacev3-1230872,PE-CONSUCODE-749,LP-ABR-33-2026-C-MPC-1,2026-07-03T14:59:00-05:00
ocds-dgv273-seacev3-1236018,ocds-dgv273-seacev3-1245718,PE-CONSUCODE-200363,LP Homologación-ABR-3-2026-CENARES/MINSA-1,2026-07-22T17:48:00-05:00
ocds-dgv273-seacev3-1236014,ocds-dgv273-seacev3-1240535,PE-CONSUCODE-1399,LP-ABR-2-2026-MDSCA/CS-1,2026-07-22T10:52:00-05:00
ocds-dgv273-seacev3-1247815,ocds-dgv273-seacev3-2026-200276-9,PE-CONSUCODE-200276,LP-SM-6-2026-OEFA-1,2026-07-21T18:51:00-05:00
ocds-dgv273-seacev3-1247521,ocds-dgv273-seacev3-1230869,PE-CONSUCODE-348,LP-ABR-3-2026-MDJEM/CS-1,2026-07-03T14:09:00-05:00
ocds-dgv273-seacev3-1234455,ocds-dgv273-seacev3-1237678,PE-CONSUCODE-534,LP-ABR-1-2026-MDS/ CS-1,2026-07-17T15:12:00-05:00
ocds-dgv273-seacev3-1250285,ocds-dgv273-seacev3-1231825,PE-CONSUCODE-200223,CP-ABR-14-2026-MDM-OC-1,2026-07-07T16:58:00-05:00
ocds-dgv273-seacev3-2026-622-6,ocds-dgv273-seacev3-1237993,PE-CONSUCODE-622,LP-ABR-1-2026-MDM/C-1,2026-07-01T17:52:00-05:00
ocds-dgv273-seacev3-1237014,ocds-dgv273-seacev3-1246841,PE-CONSUCODE-48,LP-SM-8-2026-GRP-GRI-C-LP-1-1,2026-07-24T20:36:00-05:00
ocds-dgv273-seacev3-1235162,ocds-dgv273-seacev3-1239113,PE-CONSUCODE-27,CP-ABR-5-2026-FUNC-ONPE-1,2026-07-17T22:48:00-05:00
ocds-dgv273-seacev3-1236880,ocds-dgv273-seacev3-1237243,PE-CONSUCODE-10249,RES-PROC-9-2026-CE2-FAP/SELEC-1,2026-07-24T16:59:00-05:00
ocds-dgv273-seacev3-1244239,ocds-dgv273-seacev3-1229936,PE-CONSUCODE-10248,CP-ABR-53-2026-MGP/DIRCOMAR-1,2026-07-01T09:41:00-05:00
ocds-dgv273-seacev3-1238798,ocds-dgv273-seacev3-1234140,PE-CONSUCODE-1913,CP-ABR-4-2026-UNASAM/C.-1,2026-07-15T16:14:00-05:00
ocds-dgv273-seacev3-1234916,ocds-dgv273-seacev3-1235679,PE-CONSUCODE-10008,LP-SM-1-2026-OC-HCLLH-1,2026-07-17T15:54:00-05:00
ocds-dgv273-seacev3-1243524,ocds-dgv273-seacev3-1250066,PE-CONSUCODE-2384,LP-ABR-15-2026-SEDAPAR-1,2026-07-06T14:32:00-05:00
ocds-dgv273-seacev3-2026-2384-46,ocds-dgv273-seacev3-1250066,PE-CONSUCODE-2384,LP-ABR-15-2026-SEDAPAR-1,2026-07-06T14:32:00-05:00
ocds-dgv273-seacev3-2026-10428-1,ocds-dgv273-seacev3-1249731,PE-CONSUCODE-10428,LP-ABR-1-2026-GRA-DREA/CS-1,2026-07-09T14:50:00-05:00
ocds-dgv273-seacev3-1249650,ocds-dgv273-seacev3-1233012,PE-CONSUCODE-10247,CP-ABR-16-2026-EP/UO 0770-1,2026-07-10T18:07:00-05:00
ocds-dgv273-seacev3-1230442,ocds-dgv273-seacev3-1243909,PE-CONSUCODE-1313,LP-ABR-4-2026-MDCH-1,2026-07-08T18:47:00-05:00
ocds-dgv273-seacev3-1236518,ocds-dgv273-seacev3-1248900,PE-CONSUCODE-50,LP-ABR-25-2026-GRSM/C-1,2026-07-22T20:52:00-05:00
ocds-dgv273-seacev3-1231042,ocds-dgv273-seacev3-1239000,PE-CONSUCODE-172,LP-ABR-3-2026-MDM/CS-1,2026-07-06T20:17:00-05:00
ocds-dgv273-seacev3-2026-1003011158-25,ocds-dgv273-seacev3-1237072,PE-CONSUCODE-201043,LP-SM-2-2026-MDVO-COMITE-1,2026-07-24T23:45:00-05:00
ocds-dgv273-seacev3-1250444,ocds-dgv273-seacev3-1235748,PE-CONSUCODE-200317,CP-ABR-3-2026-IVPMC/C-1,2026-07-21T15:00:00-05:00
ocds-dgv273-seacev3-1247583,ocds-dgv273-seacev3-1233730,PE-CONSUCODE-1609,CP CON-SM-1-2026-MDS-CS-1,2026-07-14T14:25:00-05:00
ocds-dgv273-seacev3-1234509,ocds-dgv273-seacev3-1249078,PE-CONSUCODE-10446,CP-ABR-4-2026-COPESCO/GRC-1,2026-07-16T15:38:00-05:00
ocds-dgv273-seacev3-1230423,ocds-dgv273-seacev3-1234323,PE-CONSUCODE-1599,LP-ABR-3-2026-MDP-C-2,2026-07-02T12:34:00-05:00
ocds-dgv273-seacev3-1234778,ocds-dgv273-seacev3-1237126,PE-CONSUCODE-1191,LP-ABR-16-2026-MPT/C-1,2026-07-20T17:39:00-05:00
ocds-dgv273-seacev3-1236986,ocds-dgv273-seacev3-1237126,PE-CONSUCODE-1191,LP-ABR-16-2026-MPT/C-1,2026-07-20T17:39:00-05:00
ocds-dgv273-seacev3-1231621,ocds-dgv273-seacev3-1246725,PE-CONSUCODE-10247,LP-ABR-1-2026-EP/UO 6998-1,2026-07-07T16:30:00-05:00
ocds-dgv273-seacev3-1236227,ocds-dgv273-seacev3-1246004,PE-CONSUCODE-1172,LP-ABR-10-2026-MPYLO/OBRA-1,2026-07-24T12:57:00-05:00
ocds-dgv273-seacev3-2026-705-38,ocds-dgv273-seacev3-1247734,PE-CONSUCODE-705,LP-ABR-9-2026-MDSJL/C-1,2026-07-30T20:39:00-05:00
ocds-dgv273-seacev3-1230316,ocds-dgv273-seacev3-1249777,PE-CONSUCODE-33,LP-ABR-8-2026-GRA-CS-1,2026-07-01T20:01:00-05:00
ocds-dgv273-seacev3-1237779,ocds-dgv273-seacev3-1241946,PE-CONSUCODE-10483,LP-ABR-2-2026-RED SALUD JAUJA-1,2026-07-31T18:21:00-05:00
ocds-dgv273-seacev3-1237551,ocds-dgv273-seacev3-1246601,PE-CONSUCODE-200723,LP-ABR-1-2026-UGEL HUANUCO-2,2026-07-31T10:44:00-05:00
ocds-dgv273-seacev3-1233289,ocds-dgv273-seacev3-1249794,PE-CONSUCODE-916,LP-ABR-3-2026-MDP/C-1,2026-07-13T16:27:00-05:00
ocds-dgv273-seacev3-1248460,ocds-dgv273-seacev3-1231943,PE-CONSUCODE-35,CP SER-SM-21-2026-GRA-SEDECENTRAL-1,2026-07-07T19:34:00-05:00
ocds-dgv273-seacev3-1249657,ocds-dgv273-seacev3-1232329,PE-CONSUCODE-2009,LP-ABR-18-2026-GRAP/C-2,2026-07-08T19:20:00-05:00
ocds-dgv273-seacev3-1240172,ocds-dgv273-seacev3-1232638,PE-CONSUCODE-345,LP-SM-2-2025-MPA-CS-1,2026-07-13T21:25:00-05:00
ocds-dgv273-seacev3-1235667,ocds-dgv273-seacev3-1237922,PE-CONSUCODE-200019,CP-ABR-7-2026-MTC/20.-1,2026-07-21T11:46:00-05:00
ocds-dgv273-seacev3-1237417,ocds-dgv273-seacev3-1239897,PE-CONSUCODE-42,CP-ABR-23-2026-GRLL-GRCO-1,2026-07-22T20:08:00-05:00
ocds-dgv273-seacev3-1236503,ocds-dgv273-seacev3-1239897,PE-CONSUCODE-42,CP-ABR-23-2026-GRLL-GRCO-1,2026-07-22T20:08:00-05:00
ocds-dgv273-seacev3-1234302,ocds-dgv273-seacev3-1248033,PE-CONSUCODE-10432,LP-ABR-1-2026-GR-CAJ.GSR.C-1,2026-07-15T19:04:00-05:00
ocds-dgv273-seacev3-1234320,ocds-dgv273-seacev3-1247432,PE-CONSUCODE-10247,LP-ABR-1-2026-EP/UO EMCH-1,2026-07-15T22:42:00-05:00
ocds-dgv273-seacev3-1233729,ocds-dgv273-seacev3-1235345,PE-CONSUCODE-1044,LP-ABR-1-2026-MDGP-1,2026-07-14T19:04:00-05:00
ocds-dgv273-seacev3-1232757,ocds-dgv273-seacev3-1233683,PE-CONSUCODE-2557,LP-SM-1-2026-OSITRAN-1,2026-07-09T22:56:00-05:00
ocds-dgv273-seacev3-1246620,ocds-dgv273-seacev3-1230588,PE-CONSUCODE-850,LP-ABR-5-2026-MPU/CS-2,2026-07-02T16:51:00-05:00
ocds-dgv273-seacev3-1247671,ocds-dgv273-seacev3-1235024,PE-CONSUCODE-202225,CP-ABR-8-2026-EPS MARAÑON S.A-1,2026-07-17T17:36:00-05:00
ocds-dgv273-seacev3-1246613,ocds-dgv273-seacev3-2026-1049-3,PE-CONSUCODE-1049,LP-ABR-4-2026-MDTM-CS-1,2026-07-01T14:29:00-05:00
ocds-dgv273-seacev3-1246572,ocds-dgv273-seacev3-1235089,PE-CONSUCODE-1194,LP-ABR-5-2026-MDE/C--1,2026-07-17T23:09:00-05:00
ocds-dgv273-seacev3-1236263,ocds-dgv273-seacev3-1247028,PE-CONSUCODE-1651,LP-ABR-2-2026-MDA/C-1-1,2026-07-22T16:45:00-05:00
ocds-dgv273-seacev3-1233257,ocds-dgv273-seacev3-1236009,PE-CONSUCODE-200252,CP-ABR-31-2026-IVP-MPA-1,2026-07-13T14:26:00-05:00
ocds-dgv273-seacev3-1237108,ocds-dgv273-seacev3-1237996,PE-CONSUCODE-10248,LP-ABR-2-2026-DISAMAR/LOGISTI-1,2026-07-30T22:59:00-05:00
ocds-dgv273-seacev3-1236164,ocds-dgv273-seacev3-1244390,PE-CONSUCODE-2389,LP-ABR-1-2026-EMAPA-HVCA/CS-1,2026-07-22T16:53:00-05:00
